년월,시도명,읍면동명,업종명,성별,이용자수,이용금액,거주인구,근무인구,방문인구,데이터기준일자
Aug-20,제주시,화북동,과실 및 채소 소매업,여성,470,19275300,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,화북동,관광 민예품 및 선물용품 소매업,남성,98,15146000,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,화북동,관광 민예품 및 선물용품 소매업,여성,102,15069000,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,화북동,그외 기타 종합 소매업,남성,3,550000,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,한림읍,휴양콘도 운영업,여성,108,16699255,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,화북동,기타 대형 종합 소매업,남성,4031,158040600,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,화북동,기타 대형 종합 소매업,여성,4460,182594040,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,화북동,기타 외국식 음식점업,남성,493,10764600,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,화북동,기타 외국식 음식점업,여성,342,9014300,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,화북동,기타 주점업,남성,31,6850000,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,화북동,기타 주점업,여성,3,640000,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,화북동,기타음식료품위주종합소매업,남성,1,65000,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,화북동,그외 기타 종합 소매업,여성,2,900000,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,한림읍,휴양콘도 운영업,남성,113,23571981,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,화장품 및 방향제 소매업,여성,204,7254600,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,전시 및 행사 대행업,남성,1005,35173600,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,전시 및 행사 대행업,여성,825,26390800,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,중식 음식점업,남성,1513,50626550,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,중식 음식점업,여성,744,25705400,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,차량용 가스 충전업,남성,140,6766180,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,차량용 가스 충전업,여성,98,4641020,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,차량용 주유소 운영업,남성,5383,258328566,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,차량용 주유소 운영업,여성,2474,104315591,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,체인화 편의점,남성,28027,287847301,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,체인화 편의점,여성,14185,139131790,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1311,24234590,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1142,20967000,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,한식 음식점업,남성,18555,835304702,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,한식 음식점업,여성,12357,531876761,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,화장품 및 방향제 소매업,남성,67,1891930,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,화북동,기타음식료품위주종합소매업,여성,1,32500,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,한림읍,일식 음식점업,여성,471,36429200,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,화북동,비알콜 음료점업,남성,1585,14243100,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,화북동,비알콜 음료점업,여성,1737,16040100,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,화북동,중식 음식점업,남성,610,14583844,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,화북동,중식 음식점업,여성,289,7392700,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,화북동,차량용 가스 충전업,남성,772,25759830,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,화북동,차량용 가스 충전업,여성,326,11162832,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,화북동,차량용 주유소 운영업,남성,5425,251946982,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,화북동,차량용 주유소 운영업,여성,2959,134889877,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,화북동,체인화 편의점,남성,15387,134233230,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,화북동,전시 및 행사 대행업,여성,15,259500,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,화북동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1599,24367300,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,화북동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1420,20424190,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,화북동,한식 음식점업,남성,8030,284305694,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,화북동,한식 음식점업,여성,4540,152051667,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,화북동,화장품 및 방향제 소매업,남성,51,4100920,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,화북동,화장품 및 방향제 소매업,여성,176,15294410,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,화북동,체인화 편의점,여성,5949,47446520,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,화북동,전시 및 행사 대행업,남성,4,216000,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,화북동,일식 음식점업,여성,65,4766000,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,화북동,빵 및 과자류 소매업,남성,1205,12914210,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,화북동,빵 및 과자류 소매업,여성,1642,17436410,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,화북동,서양식 음식점업,남성,222,4966900,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,화북동,서양식 음식점업,여성,212,4373400,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,화북동,수산물 소매업,남성,47,1784000,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,화북동,수산물 소매업,여성,27,2712000,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,화북동,슈퍼마켓,남성,5672,87895070,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,화북동,슈퍼마켓,여성,4413,78695920,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,화북동,스포츠 및 레크레이션 용품 임대업,남성,218,18124000,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,화북동,스포츠 및 레크레이션 용품 임대업,여성,62,9971000,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,화북동,욕탕업,남성,280,5931000,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,화북동,육류 소매업,남성,417,18806890,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,화북동,육류 소매업,여성,433,17250470,9030950.809,536989.852,2878933.751,2021-07-26
Aug-20,제주시,화북동,일식 음식점업,남성,147,9458000,8444366.896,975721.435,3329196.291,2021-07-26
Aug-20,제주시,한림읍,일반유흥 주점업,여성,22,4598100,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한경면,차량용 가스 충전업,남성,34,2904860,2564367.899,223314.747,1603654.163,2021-07-26
Aug-20,제주시,한경면,차량용 가스 충전업,여성,37,2210880,2273909.006,173480.111,1295156.436,2021-07-26
Aug-20,제주시,한경면,차량용 주유소 운영업,남성,2365,133281155,2564367.899,223314.747,1603654.163,2021-07-26
Aug-20,제주시,한경면,차량용 주유소 운영업,여성,750,33805710,2273909.006,173480.111,1295156.436,2021-07-26
Aug-20,제주시,한경면,체인화 편의점,남성,6772,67679511,2564367.899,223314.747,1603654.163,2021-07-26
Aug-20,제주시,한경면,체인화 편의점,여성,3131,29169161,2273909.006,173480.111,1295156.436,2021-07-26
Aug-20,제주시,한경면,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,251,5589500,2564367.899,223314.747,1603654.163,2021-07-26
Aug-20,제주시,한경면,중식 음식점업,여성,239,6644000,2273909.006,173480.111,1295156.436,2021-07-26
Aug-20,제주시,한경면,한식 음식점업,남성,5201,210192336,2564367.899,223314.747,1603654.163,2021-07-26
Aug-20,제주시,한경면,한식 음식점업,여성,3222,130118810,2273909.006,173480.111,1295156.436,2021-07-26
Aug-20,제주시,한경면,화장품 및 방향제 소매업,여성,1,15000,2273909.006,173480.111,1295156.436,2021-07-26
Aug-20,제주시,한경면,휴양콘도 운영업,남성,190,2825000,2564367.899,223314.747,1603654.163,2021-07-26
Aug-20,제주시,한경면,휴양콘도 운영업,여성,161,2574000,2273909.006,173480.111,1295156.436,2021-07-26
Aug-20,제주시,한림읍,건강보조식품 소매업,남성,6,408000,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,건강보조식품 소매업,여성,8,604000,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한경면,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,237,4407000,2273909.006,173480.111,1295156.436,2021-07-26
Aug-20,제주시,한경면,중식 음식점업,남성,518,12745000,2564367.899,223314.747,1603654.163,2021-07-26
Aug-20,제주시,한경면,전시 및 행사 대행업,여성,151,2834600,2273909.006,173480.111,1295156.436,2021-07-26
Aug-20,제주시,한경면,수산물 소매업,남성,23,1979000,2564367.899,223314.747,1603654.163,2021-07-26
Aug-20,제주시,한경면,수산물 소매업,여성,26,3739000,2273909.006,173480.111,1295156.436,2021-07-26
Aug-20,제주시,한경면,슈퍼마켓,남성,2806,63215570,2564367.899,223314.747,1603654.163,2021-07-26
Aug-20,제주시,한경면,슈퍼마켓,여성,1314,34339350,2273909.006,173480.111,1295156.436,2021-07-26
Aug-20,제주시,한경면,스포츠 및 레크레이션 용품 임대업,남성,187,4779000,2564367.899,223314.747,1603654.163,2021-07-26
Aug-20,제주시,한경면,스포츠 및 레크레이션 용품 임대업,여성,157,3688025,2273909.006,173480.111,1295156.436,2021-07-26
Aug-20,제주시,한경면,여관업,남성,69,6798300,2564367.899,223314.747,1603654.163,2021-07-26
Aug-20,제주시,한경면,여관업,여성,40,1447900,2273909.006,173480.111,1295156.436,2021-07-26
Aug-20,제주시,한경면,욕탕업,남성,37,525000,2564367.899,223314.747,1603654.163,2021-07-26
Aug-20,제주시,한경면,욕탕업,여성,27,450400,2273909.006,173480.111,1295156.436,2021-07-26
Aug-20,제주시,한경면,육류 소매업,남성,3,3383600,2564367.899,223314.747,1603654.163,2021-07-26
Aug-20,제주시,한경면,육류 소매업,여성,2,78000,2273909.006,173480.111,1295156.436,2021-07-26
Aug-20,제주시,한경면,일식 음식점업,남성,368,15057000,2564367.899,223314.747,1603654.163,2021-07-26
Aug-20,제주시,한경면,일식 음식점업,여성,210,8835500,2273909.006,173480.111,1295156.436,2021-07-26
Aug-20,제주시,한경면,전시 및 행사 대행업,남성,176,3028500,2564367.899,223314.747,1603654.163,2021-07-26
Aug-20,제주시,한림읍,골프장 운영업,남성,1149,283068734,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,일식 음식점업,남성,749,70852026,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,과실 및 채소 소매업,남성,331,18790125,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,서양식 음식점업,여성,7392,148082380,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,수산물 소매업,남성,423,37589450,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,수산물 소매업,여성,387,44898650,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,슈퍼마켓,남성,7321,202317350,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,슈퍼마켓,여성,4408,109608090,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,스포츠 및 레크레이션 용품 임대업,남성,431,15560629,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,서양식 음식점업,남성,5689,117842790,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,스포츠 및 레크레이션 용품 임대업,여성,181,9367000,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,여관업,여성,687,46252240,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,욕탕업,남성,77,593100,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,욕탕업,여성,28,212400,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,육류 소매업,남성,428,40050140,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,육류 소매업,여성,259,20314530,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,일반유흥 주점업,남성,219,62362000,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,여관업,남성,1044,71982695,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,빵 및 과자류 소매업,여성,1550,22345190,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,빵 및 과자류 소매업,남성,1237,16375090,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,과실 및 채소 소매업,여성,347,15958600,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,관광 민예품 및 선물용품 소매업,남성,384,7736550,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,관광 민예품 및 선물용품 소매업,여성,863,17671150,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,그외 기타 종합 소매업,남성,5147,284650650,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,그외 기타 종합 소매업,여성,4571,264905850,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,기타 외국식 음식점업,남성,378,11095500,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,기타 외국식 음식점업,여성,123,2904500,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,기타 주점업,남성,268,63381100,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,기타 주점업,여성,45,6537000,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,기타음식료품위주종합소매업,남성,30,2091180,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,기타음식료품위주종합소매업,여성,5,282200,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,내항 여객 운송업,남성,215,5221000,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,내항 여객 운송업,여성,172,4461000,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,비알콜 음료점업,남성,1147,15430250,7653049.872,887300.798,4368473.302,2021-07-26
Aug-20,제주시,한림읍,비알콜 음료점업,여성,1214,16359250,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,한림읍,골프장 운영업,여성,360,76419570,6352230.08,497207.398,3816738.978,2021-07-26
Aug-20,제주시,일도2동,여관업,여성,31,1366343,10217997.68,626110.65,3317828.187,2021-07-26
Aug-20,제주시,일도2동,스포츠 및 레크레이션 용품 임대업,여성,242,13669500,10217997.68,626110.65,3317828.187,2021-07-26
Aug-20,제주시,이도1동,차량용 주유소 운영업,여성,254,9765484,2842225.386,515446.61,3207425.621,2021-07-26
Aug-20,제주시,이도1동,체인화 편의점,남성,9554,74135940,2685144.202,403759.046,2883968.397,2021-07-26
Aug-20,제주시,이도1동,체인화 편의점,여성,5551,44286950,2842225.386,515446.61,3207425.621,2021-07-26
Aug-20,제주시,이도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,368,5029500,2685144.202,403759.046,2883968.397,2021-07-26
